Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Jogging duration (ms),Strength training duration (ms)
2023-11-22,32,1450.0570420622971,1450.97819614084,7.0,7,-34.61734390258789,-58.383705139160156,-34.61328125,-58.38165283203125,0.5230118131248056,1.3460603558568944,0.2697738393009044,2681,,,,,,1673772,,,
2023-11-23,3,1378.6532068552503,199.95650372997085,,,,,,,0.4095458389588618,0.8720878106621615,0.26047129311811457,732,,,,,,234837,,,
2023-11-24,9,1375.8094795906818,438.7814364073082,2.0,2,,,,,0.48577456823319576,1.2077196805867223,0.25116874693532476,1118,,,,,,177530,,,
2023-11-25,67,1580.3021042829096,2009.4873915486712,43.0,30,-34.74055480957031,-58.25888442993164,-34.73717498779297,-58.25570297241211,0.6417446529001655,7.03000020980835,0.25116874693532476,7277,,,,,,4298481,,,
2023-11-26,6,1392.581748853378,266.308160960831,,,,,,,0.39956339744509833,0.9760322918502895,0.26047129311811457,720,,,,,,515526,,,
2023-11-27,4,1375.779954113691,219.39970140592777,,,,,,,0.32847763855467516,0.6848500257268569,0.25116874693532476,686,,,,,,176935,,,
2023-11-28,9,1373.4614333744441,401.6436030741162,,,,,,,0.3841961921051204,1.15175142233091,0.2697738393009044,1092,,,,,,130212,,,
2023-11-29,,577.6107694084119,,,,,,,,,,,129,,,,,,,,,
2024-01-23,,1366.999964237213,,,,,,,,,,,,,,,,,,,,
2024-01-24,10,1375.2987133087513,383.1792915189785,,,,,,,0.3115425024368368,0.7132157182822064,0.2697738393009044,958,,,,,,167237,,,
2024-01-25,94,1583.8741762086122,4608.198000717938,44.0,44,,,,,0.45272189670572194,1.180187583920917,0.25116874693532476,8066,,,,,,4370464,,,
2024-01-26,57,1468.2220574791497,2462.230132572026,13.0,13,,,,,0.4294101746580739,1.2303929813183532,0.2697738393009044,4656,,,,,,2039836,,,
2024-01-27,57,1461.9850379417942,1937.583899924271,5.0,5,,,,,0.4424209401100815,1.262561311039787,0.25116874693532476,3801,,,,,,1914146,,,
2024-01-28,35,1485.8455108728967,1364.0398858752508,,,,,,,0.37112947775370436,0.9719728387832779,0.2458603996793048,2720,,,,,,2394986,,,
2024-01-29,37,1411.149160069076,1396.028054700032,2.0,2,,,,,0.3689393991432328,1.3353211385262187,0.26047129311811457,3151,60.999954223632805,60.99995803833008,60.99995040893555,,,1023810,,,
